Country,Year,Suicides number,Population2
Ireland,1979,193.0,3024800.0
Ireland,1980,215.0,3053200.0
Ireland,1981,223.0,3090400.0
Ireland,1982,241.0,3123000.0
Ireland,1983,282.0,3151700.0
Ireland,1984,232.0,3190500.0
Ireland,1985,276.0,3208200.0
Ireland,1986,282.0,3216700.0
Ireland,1987,245.0,3229700.0
Ireland,1988,266.0,3233500.0
Ireland,1989,278.0,3223200.0
Ireland,1990,334.0,3224000.0
Ireland,1991,345.0,3252100.0
Ireland,1992,362.0,3283400.0
Ireland,1993,326.0,3306500.0
Ireland,1994,394.0,3326000.0
Ireland,1995,403.0,3345900.0
Ireland,1996,408.0,3375800.0
Ireland,1997,466.0,3414285.0
Ireland,1998,498.0,3449415.0
Ireland,1999,424.0,3481871.0
Ireland,2000,463.0,3523376.0
Ireland,2001,488.0,3573974.0
Ireland,2002,449.0,3639573.0
Ireland,2003,454.0,3694079.0
Ireland,2004,464.0,3752679.0
Ireland,2005,451.0,3833357.0
Ireland,2006,452.0,3937578.0
Ireland,2007,458.0,4026707.0
Ireland,2008,506.0,4094192.0
Ireland,2009,527.0,4117667.0
Ireland,2010,486.0,4264857.0
Ireland,2011,554.0,4218849.0
Ireland,2012,542.0,4220806.0
Ireland,2013,487.0,4227378.0
Ireland,2014,486.0,4328043.0
Israel,1979,249.0,3313800.0
Israel,1980,231.0,3405700.0
Israel,1981,210.0,3479100.0
Israel,1982,208.0,3556500.0
Israel,1983,245.0,3587700.0
Israel,1984,226.0,3686900.0
Israel,1985,234.0,3753500.0
Israel,1986,278.0,3813500.0
Israel,1987,271.0,3878100.0
Israel,1988,303.0,3947300.0
Israel,1989,353.0,4021100.0
Israel,1990,304.0,4156100.0
Israel,1991,359.0,4423200.0
Israel,1992,381.0,4588900.0
Israel,1993,371.0,4717000.0
Israel,1994,416.0,4844900.0
Israel,1995,360.0,4977700.0
Israel,1996,306.0,5103700.0
Israel,1997,379.0,5233500.0
Israel,1998,318.0,5360200.0
Israel,1999,368.0,5497047.0
Israel,2000,394.0,5643291.0
Israel,2001,398.0,5777467.0
Israel,2002,382.0,5895508.0
Israel,2003,417.0,6003127.0
Israel,2004,411.0,6109931.0
Israel,2005,425.0,6220861.0
Israel,2006,367.0,6334485.0
Israel,2007,326.0,6448814.0
Israel,2008,354.0,6565602.0
Israel,2009,404.0,6731835.0
Israel,2010,480.0,6849825.0
Israel,2011,409.0,6971495.0
Israel,2012,430.0,7095360.0
Israel,2013,372.0,7226008.0
Israel,2014,382.0,7366252.0
Israel,2015,342.0,7516180.0
Italy,1979,3970.0,53067000.0
Italy,1980,4155.0,53409000.0
Italy,1981,3933.0,53709500.0
Italy,1982,4197.0,53364900.0
Italy,1983,4305.0,53660200.0
Italy,1984,4454.0,53915500.0
Italy,1985,4759.0,54114700.0
Italy,1986,4691.0,54267500.0
Italy,1987,4516.0,54424100.0
Italy,1988,4381.0,54579700.0
Italy,1989,4342.0,54697200.0
Italy,1990,4402.0,54831700.0
Italy,1991,4453.0,54465500.0
Italy,1992,4543.0,54154898.0
Italy,1993,4697.0,54140523.0
Italy,1994,4536.0,54143049.0
Italy,1995,4569.0,54141172.0
Italy,1996,4689.0,54150332.0
Italy,1997,4694.0,54181477.0
Italy,1998,4504.0,54250592.0
Italy,1999,4115.0,54280527.0
Italy,2000,4108.0,54298946.0
Italy,2001,4030.0,54333844.0
Italy,2002,4069.0,54526842.0
Italy,2003,4075.0,54937570.0
Italy,2004,3986.0,54988156.0
Italy,2005,3742.0,55244690.0
Italy,2006,3700.0,56180672.0
Italy,2007,3757.0,56583578.0
Italy,2008,3904.0,57009825.0
Italy,2009,3974.0,57351830.0
Italy,2010,3989.0,57637843.0
Italy,2011,4153.0,56610149.0
Italy,2012,4257.0,56795085.0
Italy,2013,4290.0,57503331.0
Italy,2014,4147.0,58100676.0
Italy,2015,3988.0,58117697.0
Jamaica,1980,0.0,1877539.0
Jamaica,1981,2.0,1912295.0
Jamaica,1982,1.0,1946077.0
Jamaica,1983,7.0,1965000.0
Jamaica,1984,4.0,1999900.0
Jamaica,1985,8.0,2035000.0
Jamaica,1986,1.0,2052531.0
Jamaica,1987,13.0,2070760.0
Jamaica,1988,5.0,2090603.0
Jamaica,1989,0.0,2111039.0
Jamaica,1990,3.0,2131041.0
Jamaica,1991,1.0,2154835.0
Jamaica,2000,3.0,2367841.0
Jamaica,2001,5.0,2391278.0
Jamaica,2002,2.0,2415717.0
Jamaica,2003,2.0,2440426.0
Jamaica,2004,1.0,2464408.0
Jamaica,2005,51.0,2487169.0
Jamaica,2006,0.0,2512597.0
Jamaica,2009,36.0,2568883.0
Jamaica,2010,3.0,2586652.0
Jamaica,2011,50.0,2601037.0
Japan,1979,20711.0,107268500.0
Japan,1980,20416.0,108473500.0
Japan,1981,19976.0,109674700.0
Japan,1982,20535.0,110722900.0
Japan,1983,24853.0,111070000.0
Japan,1984,24221.0,111950000.0
Japan,1985,23257.0,112809200.0
Japan,1986,25484.0,113679000.0
Japan,1987,23663.0,114416000.0
Japan,1988,22676.0,115101000.0
Japan,1989,21013.0,115766000.0
Japan,1990,20002.0,116251400.0
Japan,1991,19780.0,116802000.0
Japan,1992,20756.0,117311000.0
Japan,1993,20353.0,117735000.0
Japan,1994,20744.0,118064000.0
Japan,1995,21249.0,118349500.0
Japan,1996,21967.0,118785000.0
Japan,1997,23280.0,119060000.0
Japan,1998,31458.0,119338000.0
Japan,1999,31115.0,119540000.0
Japan,2000,29989.0,119752660.0
Japan,2001,29132.0,120066000.0
Japan,2002,29715.0,120189000.0
Japan,2003,31881.0,120395000.0
Japan,2004,30034.0,120500000.0
Japan,2005,30369.0,120657507.0
Japan,2006,29769.0,120702000.0
Japan,2007,30665.0,120704000.0
Japan,2008,30073.0,120602000.0
Japan,2009,30523.0,120496000.0
Japan,2010,29411.0,121127267.0
Japan,2011,28766.0,120927000.0
Japan,2012,26338.0,120735000.0
Japan,2013,25991.0,120514000.0
Japan,2014,24357.0,120274000.0
Japan,2015,23092.0,120376310.0
Jordan,2008,5.0,0.0
Jordan,2009,14.0,0.0
Jordan,2010,18.0,0.0
Jordan,2011,19.0,0.0
Jordan,2012,31.0,0.0
Kazakhstan,1981,3389.0,13362500.0
Kazakhstan,1982,3370.0,13518800.0
Kazakhstan,1985,3528.0,13961200.0
Kazakhstan,1986,2665.0,14107400.0
Kazakhstan,1987,2648.0,14269200.0
Kazakhstan,1988,2780.0,14432500.0
Kazakhstan,1989,3225.0,14606700.0
Kazakhstan,1990,3172.0,14773900.0
Kazakhstan,1991,3082.0,14952800.0
Kazakhstan,1992,3356.0,15150100.0
Kazakhstan,1993,4019.0,15331400.0
Kazakhstan,1994,4024.0,15229600.0
Kazakhstan,1995,4706.0,14989600.0
Kazakhstan,1996,4773.0,14487700.0
Kazakhstan,1997,4642.0,14394600.0
Kazakhstan,1998,4313.0,13844200.0
Kazakhstan,1999,3991.0,13773400.0
Kazakhstan,2000,4428.0,13772422.0
Kazakhstan,2001,4377.0,13772696.0
Kazakhstan,2002,4240.0,13777476.0
Kazakhstan,2003,4321.0,13811863.0
Kazakhstan,2004,4394.0,13873328.0
Kazakhstan,2005,3903.0,13947770.0
Kazakhstan,2006,4076.0,14037676.0
Kazakhstan,2007,4141.0,14125606.0
Kazakhstan,2008,3997.0,14216053.0
Kazakhstan,2009,3838.0,14370635.0
Kazakhstan,2010,3609.0,14713167.0
Kazakhstan,2011,3401.0,14853350.0
Kazakhstan,2012,3240.0,15023549.0
Kazakhstan,2013,3512.0,15215382.0
Kazakhstan,2014,3119.0,15428844.0
Kazakhstan,2015,2872.0,15646752.0
Kiribati,1991,10.0,61855.0
Kiribati,1992,4.0,62856.0
Kiribati,1993,12.0,63848.0
Kiribati,1994,10.0,64871.0
Kiribati,1995,2.0,65923.0
Kiribati,1996,6.0,67126.0
Kiribati,1997,5.0,68328.0
Kiribati,1998,4.0,69570.0
Kiribati,1999,0.0,70938.0
Kiribati,2000,0.0,72440.0
Kiribati,2001,0.0,73851.0
Kuwait,1979,4.0,1061100.0
Kuwait,1980,10.0,1144100.0
Kuwait,1981,10.0,1226700.0
Kuwait,1982,2.0,1323300.0
Kuwait,1983,7.0,1341700.0
Kuwait,1984,14.0,1514200.0
Kuwait,1985,17.0,1468000.0
Kuwait,1986,16.0,1535300.0
Kuwait,1987,16.0,1606300.0
Kuwait,1993,18.0,1273600.0
Kuwait,1994,30.0,1448000.0
Kuwait,1995,26.0,1511100.0
Kuwait,1996,30.0,1568700.0
Kuwait,1997,33.0,1617500.0
Kuwait,1998,35.0,1825766.0
Kuwait,1999,46.0,1898700.0
Kuwait,2000,34.0,1973153.0
Kuwait,2001,30.0,2038530.0
Kuwait,2002,45.0,2158603.0
Kuwait,2003,44.0,1950622.0
Kuwait,2004,45.0,1996086.0
Kuwait,2005,52.0,2062968.0
Kuwait,2006,45.0,2165713.0
Kuwait,2007,51.0,3074918.0
Kuwait,2008,47.0,3369394.0
Kuwait,2009,61.0,3165654.0
Kuwait,2010,39.0,3281614.0
Kuwait,2011,41.0,3333698.0
Kuwait,2012,56.0,3496698.0
Kuwait,2013,41.0,3574090.0
Kuwait,2014,68.0,3715284.0
Kyrgyzstan,1981,509.0,3193400.0
Kyrgyzstan,1982,516.0,3255000.0
Kyrgyzstan,1985,465.0,3427900.0
Kyrgyzstan,1986,377.0,3484200.0
Kyrgyzstan,1987,475.0,3544600.0
Kyrgyzstan,1988,478.0,3605800.0
Kyrgyzstan,1989,526.0,3673500.0
Kyrgyzstan,1990,547.0,3737300.0
Kyrgyzstan,1991,543.0,3796500.0
Kyrgyzstan,1992,491.0,3839300.0
Kyrgyzstan,1993,563.0,3841200.0
Kyrgyzstan,1994,581.0,3851100.0
Kyrgyzstan,1995,605.0,3905400.0
Kyrgyzstan,1996,480.0,3978800.0
Kyrgyzstan,1997,496.0,4059900.0
Kyrgyzstan,1998,509.0,4139700.0
Kyrgyzstan,1999,556.0,4298100.0
Kyrgyzstan,2000,510.0,4369202.0
Kyrgyzstan,2001,560.0,4425784.0
Kyrgyzstan,2002,567.0,4473163.0
Kyrgyzstan,2003,479.0,4520843.0
Kyrgyzstan,2004,438.0,4572278.0
Kyrgyzstan,2005,470.0,4614533.0
Kyrgyzstan,2006,463.0,4646475.0
Kyrgyzstan,2007,482.0,4668640.0
Kyrgyzstan,2008,473.0,4690924.0
Kyrgyzstan,2009,458.0,4800134.0
Kyrgyzstan,2010,500.0,4837556.0
Kyrgyzstan,2011,471.0,4870538.0
Kyrgyzstan,2012,524.0,4932360.0
Kyrgyzstan,2013,446.0,5012200.0
Kyrgyzstan,2014,461.0,5096430.0
Kyrgyzstan,2015,417.0,5195827.0
Latvia,1980,825.0,2338800.0
Latvia,1981,844.0,2344900.0
Latvia,1982,868.0,2353500.0
Latvia,1983,852.0,2363300.0
Latvia,1984,874.0,2373700.0
Latvia,1985,757.0,2385700.0
Latvia,1986,657.0,2401200.0
Latvia,1987,611.0,2421800.0
Latvia,1988,613.0,2446200.0
Latvia,1989,685.0,2463100.0
Latvia,1990,695.0,2467800.0
Latvia,1991,757.0,2466500.0
Latvia,1992,921.0,2447100.0
Latvia,1993,1099.0,2416400.0
Latvia,1994,1033.0,2392700.0
Latvia,1995,1024.0,2374700.0
Latvia,1996,922.0,2363400.0
Latvia,1997,886.0,2354700.0
Latvia,1998,839.0,2344100.0
Latvia,1999,763.0,2333400.0
Latvia,2000,770.0,2272107.0
Latvia,2001,708.0,2242227.0
Latvia,2002,670.0,2214484.0
Latvia,2003,604.0,2190211.0
Latvia,2004,563.0,2163477.0
Latvia,2005,564.0,2137831.0
Latvia,2006,487.0,2115215.0
Latvia,2007,453.0,2093878.0
Latvia,2008,527.0,2067529.0
Latvia,2009,516.0,2030316.0
Latvia,2010,438.0,1987906.0
Latvia,2011,440.0,1953611.0
Latvia,2012,444.0,1931521.0
Latvia,2013,383.0,1912464.0
Latvia,2014,382.0,1894041.0
Latvia,2015,387.0,1875522.0
Lithuania,1981,1155.0,3172100.0
Lithuania,1982,1173.0,3194300.0
Lithuania,1985,1208.0,3265900.0
Lithuania,1986,910.0,3293700.0
Lithuania,1987,1050.0,3324300.0
Lithuania,1988,969.0,3359200.0
Lithuania,1989,998.0,3390709.0
Lithuania,1990,967.0,3408110.0
Lithuania,1991,1141.0,3419534.0
Lithuania,1992,1292.0,3422233.0
Lithuania,1993,1560.0,3413834.0
Lithuania,1994,1700.0,3400730.0
Lithuania,1995,1694.0,3387149.0
Lithuania,1996,1722.0,3375163.0
Lithuania,1997,1632.0,3364273.0
Lithuania,1998,1553.0,3350973.0
Lithuania,1999,1550.0,3333452.0
Lithuania,2000,1631.0,3315125.0
Lithuania,2001,1533.0,3294138.0
Lithuania,2002,1551.0,3274488.0
Lithuania,2003,1455.0,3254127.0
Lithuania,2004,1380.0,3222969.0
Lithuania,2005,1319.0,3174728.0
Lithuania,2006,1049.0,3125767.0
Lithuania,2007,1025.0,3087867.0
Lithuania,2008,1111.0,3053756.0
Lithuania,2009,1138.0,3016497.0
Lithuania,2010,1018.0,2949737.0
Lithuania,2011,1018.0,2879805.0
Lithuania,2012,927.0,2837770.0
Lithuania,2013,1085.0,2806627.0
Lithuania,2014,930.0,2781577.0
Lithuania,2015,896.0,2753926.0
Lithuania,2016,826.0,2717150.0
Luxembourg,1979,73.0,341900.0
Luxembourg,1980,47.0,343200.0
Luxembourg,1981,61.0,343700.0
Luxembourg,1982,78.0,344400.0
Luxembourg,1983,81.0,344000.0
Luxembourg,1984,69.0,344500.0
Luxembourg,1985,55.0,344800.0
Luxembourg,1986,51.0,346000.0
Luxembourg,1987,74.0,349400.0
Luxembourg,1988,69.0,352300.0
Luxembourg,1989,73.0,355400.0
Luxembourg,1990,68.0,358800.0
Luxembourg,1991,77.0,362900.0
Luxembourg,1992,59.0,367300.0
Luxembourg,1993,64.0,372000.0
Luxembourg,1994,74.0,377000.0
Luxembourg,1995,63.0,382100.0
Luxembourg,1996,72.0,387700.0
Luxembourg,1997,81.0,392600.0
Luxembourg,1998,64.0,397915.0
Luxembourg,1999,70.0,403890.0
Luxembourg,2000,62.0,410164.0
Luxembourg,2001,73.0,413930.0
Luxembourg,2002,85.0,418106.0
Luxembourg,2003,48.0,423654.0
Luxembourg,2004,62.0,430128.0
Luxembourg,2005,49.0,437338.0
Luxembourg,2006,65.0,444821.0
Luxembourg,2007,78.0,452012.0
Luxembourg,2008,43.0,460371.0
Luxembourg,2009,48.0,469209.0
Luxembourg,2010,54.0,477979.0
Luxembourg,2011,55.0,488918.0
Luxembourg,2012,51.0,501044.0
Luxembourg,2013,40.0,512689.0
Luxembourg,2014,67.0,524940.0
Luxembourg,2015,64.0,537748.0
Macau,1994,27.0,346542.0
Malaysia,1997,172.0,0.0
Malaysia,2000,118.0,0.0
Malaysia,2001,73.0,0.0
Malaysia,2002,46.0,0.0
Malaysia,2003,56.0,0.0
Malaysia,2004,66.0,0.0
Malaysia,2005,39.0,0.0
Malaysia,2006,63.0,0.0
Malaysia,2007,62.0,0.0
Malaysia,2008,59.0,0.0
Malaysia,2009,40.0,0.0
Malaysia,2010,39.0,0.0
Malaysia,2011,34.0,0.0
Malaysia,2012,29.0,0.0
Malaysia,2013,22.0,0.0
Malaysia,2014,21.0,0.0
Maldives,2000,0.0,247387.0
Maldives,2001,3.0,255503.0
Maldives,2002,3.0,263747.0
Maldives,2003,4.0,272110.0
Maldives,2004,1.0,280526.0
Maldives,2005,1.0,288936.0
Maldives,2007,5.0,305536.0
Maldives,2008,0.0,313924.0
Maldives,2010,1.0,331559.0
Maldives,2011,2.0,341018.0
Malta,1979,0.0,286800.0
Malta,1980,0.0,289700.0
Malta,1981,0.0,292100.0
Malta,1982,1.0,298200.0
Malta,1983,1.0,301500.0
Malta,1984,0.0,304500.0
Malta,1985,2.0,307200.0
Malta,1986,1.0,315800.0
Malta,1987,1.0,317400.0
Malta,1988,9.0,320800.0
Malta,1989,23.0,324000.0
Malta,1990,8.0,327400.0
Malta,1991,10.0,330800.0
Malta,1992,18.0,334300.0
Malta,1993,16.0,337700.0
Malta,1994,15.0,341700.0
Malta,1995,17.0,344900.0
Malta,1996,10.0,348200.0
Malta,1997,15.0,350400.0
Malta,1998,12.0,353400.0
Malta,1999,27.0,355600.0
Malta,2000,23.0,362676.0
Malta,2001,30.0,370541.0
Malta,2002,19.0,374456.0
Malta,2003,20.0,377785.0
Malta,2004,24.0,380918.0
Malta,2005,19.0,384111.0
Malta,2006,26.0,386038.0
Malta,2007,26.0,387581.0
Malta,2008,14.0,390195.0
Malta,2009,36.0,393102.0
Malta,2010,31.0,394949.0
Malta,2011,20.0,396423.0
Malta,2012,25.0,399138.0
Malta,2013,22.0,402728.0
Malta,2014,32.0,406525.0
Malta,2015,34.0,410637.0
Martinique,1981,37.0,300295.0
Martinique,1982,27.0,302624.0
Martinique,1985,12.0,298300.0
Martinique,2000,33.0,359606.0
Martinique,2001,40.0,362334.0
Martinique,2002,31.0,365218.0
Martinique,2003,32.0,368047.0
Martinique,2004,34.0,370468.0
Martinique,2005,26.0,372121.0
Martinique,2006,36.0,372833.0
Martinique,2007,32.0,372982.0
Martinique,2008,50.0,372600.0
Martinique,2009,26.0,371899.0
Martinique,2010,26.0,371079.0
Martinique,2011,37.0,367787.0
Martinique,2013,27.0,367843.0
Martinique,2014,32.0,366824.0
Mauritius,1981,19.0,825000.0
Mauritius,1982,13.0,834600.0
Mauritius,1983,18.0,855800.0
Mauritius,1984,118.0,869000.0
Mauritius,1985,104.0,883400.0
Mauritius,1986,28.0,898100.0
Mauritius,1987,140.0,911300.0
Mauritius,1988,167.0,925000.0
Mauritius,1989,144.0,932900.0
Mauritius,1990,147.0,941100.0
Mauritius,1991,137.0,938100.0
Mauritius,1992,146.0,948300.0
Mauritius,1993,138.0,958300.0
Mauritius,1994,129.0,972800.0
Mauritius,1995,147.0,981900.0
Mauritius,1996,153.0,995000.0
Mauritius,1997,122.0,1011700.0
Mauritius,1998,155.0,1026300.0
Mauritius,1999,174.0,1042400.0
Mauritius,2000,137.0,1056073.0
Mauritius,2001,113.0,1068947.0
Mauritius,2002,131.0,1079755.0
Mauritius,2003,88.0,1092234.0
Mauritius,2004,97.0,1103091.0
Mauritius,2005,102.0,1113942.0
Mauritius,2006,118.0,1125301.0
Mauritius,2007,127.0,1135233.0
Mauritius,2008,84.0,1146258.0
Mauritius,2009,115.0,1159551.0
Mauritius,2010,98.0,1164931.0
Mauritius,2011,118.0,1173352.0
Mauritius,2012,115.0,1180547.0
Mauritius,2013,98.0,1147390.0
Mauritius,2014,120.0,1151424.0
Mauritius,2015,104.0,1154848.0
Mauritius,2016,98.0,1157229.0
Mayotte,2011,0.0,179194.0
Mayotte,2012,2.0,185190.0
Mayotte,2013,3.0,191591.0
Mayotte,2014,1.0,198113.0
Mexico,1979,1092.0,56305934.0
Mexico,1980,961.0,58060813.0
Mexico,1981,1176.0,59689300.0
Mexico,1982,1166.0,61256000.0
Mexico,1983,1030.0,61230000.0
Mexico,1984,915.0,64636710.0
Mexico,1985,1544.0,67566000.0
Mexico,1986,1714.0,69123500.0
Mexico,1987,1701.0,67948100.0
Mexico,1988,1703.0,69646000.0
Mexico,1989,1865.0,71359000.0
Mexico,1990,1926.0,73076900.0
Mexico,1991,2103.0,74796300.0
Mexico,1992,2237.0,75285800.0
Mexico,1993,2342.0,76826800.0
Mexico,1994,2588.0,78374100.0
Mexico,1995,2877.0,79927100.0
Mexico,1996,3008.0,83802294.0
Mexico,1997,3350.0,85340880.0
Mexico,1998,3312.0,86825678.0
Mexico,1999,3327.0,88271977.0
Mexico,2000,3456.0,89694793.0
Mexico,2001,3760.0,91052714.0
Mexico,2002,3826.0,92394316.0
Mexico,2003,4070.0,93758859.0
Mexico,2004,4056.0,95193068.0
Mexico,2005,4274.0,96730008.0
Mexico,2006,4230.0,98468839.0
Mexico,2007,4285.0,100294297.0
Mexico,2008,4642.0,102170587.0
Mexico,2009,5023.0,104044342.0
Mexico,2010,4858.0,105875861.0
Mexico,2011,5558.0,107655100.0
Mexico,2012,5381.0,109368765.0
Mexico,2013,5711.0,111036708.0
Mexico,2014,6178.0,112692589.0
Mexico,2015,6234.0,114357884.0
Monaco,1986,11.0,0.0
Monaco,1987,6.0,0.0
Mongolia,2016,450.0,2698164.0
Montenegro,2000,0.0,578668.0
Montenegro,2001,0.0,578668.0
Montenegro,2002,0.0,578668.0
Montenegro,2003,0.0,579688.0
Montenegro,2004,0.0,581623.0
Montenegro,2005,118.0,583232.0
Montenegro,2006,0.0,584885.0
Montenegro,2007,121.0,587244.0
Montenegro,2008,126.0,589953.0
Montenegro,2009,107.0,592234.0
Montserrat,1990,0.0,0.0
Montserrat,1991,0.0,0.0
Montserrat,1992,0.0,0.0
Montserrat,1993,0.0,0.0
Montserrat,1994,0.0,0.0
Montserrat,1995,0.0,0.0
Montserrat,1996,0.0,0.0
Montserrat,1997,0.0,0.0
Montserrat,1998,0.0,0.0
Montserrat,1999,0.0,0.0
Montserrat,2000,0.0,0.0
Montserrat,2001,0.0,0.0
Montserrat,2002,0.0,0.0
Montserrat,2003,0.0,0.0
Montserrat,2004,0.0,0.0
Montserrat,2005,0.0,0.0
Montserrat,2006,0.0,0.0
Montserrat,2007,0.0,0.0
Montserrat,2008,0.0,0.0
Montserrat,2009,0.0,0.0
Montserrat,2010,1.0,0.0
Montserrat,2011,0.0,0.0
Montserrat,2012,0.0,0.0
Montserrat,2013,0.0,0.0
Montserrat,2014,0.0,0.0
Montserrat,2015,0.0,0.0
Montserrat,2016,0.0,0.0
Morocco,2000,21.0,0.0
Morocco,2001,11.0,0.0
Morocco,2002,22.0,0.0
Morocco,2003,40.0,0.0
Morocco,2004,20.0,0.0
Morocco,2007,9.0,0.0
Morocco,2008,10.0,0.0
Morocco,2009,23.0,0.0
Morocco,2010,36.0,0.0
Morocco,2011,47.0,0.0
Morocco,2012,149.0,0.0
Morocco,2013,158.0,0.0
Morocco,2014,118.0,0.0
Netherlands,1979,1465.0,13151200.0
Netherlands,1980,1430.0,13264700.0
Netherlands,1981,1431.0,13359100.0
Netherlands,1982,1535.0,13426400.0
Netherlands,1983,1720.0,13487000.0
Netherlands,1984,1782.0,13549100.0
Netherlands,1985,1638.0,13618300.0
Netherlands,1986,1604.0,13695500.0
Netherlands,1987,1616.0,13777000.0
Netherlands,1988,1523.0,13855700.0
Netherlands,1989,1520.0,13929300.0
Netherlands,1990,1450.0,14014300.0
Netherlands,1991,1611.0,14114800.0
Netherlands,1992,1587.0,14216900.0
Netherlands,1993,1555.0,14313600.0
Netherlands,1994,1584.0,14397700.0
Netherlands,1995,1511.0,14474000.0
Netherlands,1996,1577.0,14553700.0
Netherlands,1997,1572.0,14639900.0
Netherlands,1998,1519.0,14734600.0
Netherlands,1999,1519.0,14832000.0
Netherlands,2000,1501.0,14933235.0
Netherlands,2001,1474.0,15038337.0
Netherlands,2002,1570.0,15130318.0
Netherlands,2003,1502.0,15203397.0
Netherlands,2004,1514.0,15265861.0
Netherlands,2005,1574.0,15320595.0
Netherlands,2006,1525.0,15368697.0
Netherlands,2007,1354.0,15425404.0
Netherlands,2008,1439.0,15506963.0
Netherlands,2009,1530.0,15602176.0
Netherlands,2010,1604.0,15691409.0
Netherlands,2011,1650.0,15772162.0
Netherlands,2012,1756.0,15839503.0
Netherlands,2013,1856.0,15899508.0
Netherlands,2014,1839.0,15899508.0
Netherlands,2015,1873.0,16057342.0
Netherlands,2016,1895.0,16155753.0
Netherlands Antilles,1981,5.0,0.0
Netherlands Antilles,1988,9.0,0.0
Netherlands Antilles,1989,9.0,0.0
Netherlands Antilles,1990,8.0,0.0
Netherlands Antilles,1991,6.0,0.0
Netherlands Antilles,1992,7.0,0.0
Netherlands Antilles,1993,6.0,0.0
Netherlands Antilles,1994,11.0,0.0
Netherlands Antilles,1995,9.0,0.0
Netherlands Antilles,1996,3.0,0.0
Netherlands Antilles,1997,9.0,0.0
Netherlands Antilles,1998,9.0,0.0
Netherlands Antilles,1999,11.0,0.0
Netherlands Antilles,2000,5.0,0.0
New Zealand,1979,302.0,2864200.0
New Zealand,1980,337.0,2876900.0
New Zealand,1981,320.0,2906100.0
New Zealand,1982,364.0,2934200.0
New Zealand,1983,352.0,2975000.0
New Zealand,1984,389.0,3006300.0
New Zealand,1985,338.0,3025800.0
New Zealand,1986,414.0,3026100.0
New Zealand,1987,463.0,3047100.0
New Zealand,1988,484.0,3055200.0
New Zealand,1989,465.0,3063800.0
New Zealand,1990,455.0,3089400.0
New Zealand,1991,474.0,3203900.0
New Zealand,1992,493.0,3235600.0
New Zealand,1993,443.0,3273200.0
New Zealand,1994,512.0,3319500.0
New Zealand,1995,545.0,3373800.0
New Zealand,1996,540.0,3432500.0
New Zealand,1997,562.0,3470200.0
New Zealand,1998,574.0,3502800.0
New Zealand,1999,516.0,3549300.0
New Zealand,2000,458.0,3573690.0
New Zealand,2001,508.0,3599090.0
New Zealand,2002,467.0,3659190.0
New Zealand,2003,519.0,3729420.0
New Zealand,2004,495.0,3802510.0
New Zealand,2005,514.0,3849280.0
New Zealand,2006,527.0,3898600.0
New Zealand,2007,494.0,3935450.0
